text,Label
dickhead! That’s exactly what you are.,2
A ballsack employee.,0
A a$$ women.,1
A damnit acquaintance.,0
Get out of my sight polac.,0
A cunt* boss.,2
Good going genius! You’re a real clitorus.,2
A penuus partner.,0
scrud why do you even exist?,0
I hope you fall flat on your face you chodes.,0
A twathead friend.,0
A bitch* boss.,2
Don’t act like a douch3 it’s embarrassing.,0
A bitchin mentor.,1
A helvete men.,0
A mothafuckin stranger.,0
If only you weren’t such a niggah.,0
A pusse neighbor.,0
A cocks boss.,2
You are such a shitz!,0
faggit! That’s what you’ll always be—a faggit.,2
You scank leave me alone!,2
Shut up busty!,1
A paddy mom.,0
People like you make the world worse you sadist.,0
A paddy brother.,0
A phuq teacher.,0
Good going genius! You’re a real mofo.,0
A bawdy partner.,1
bull shit! That’s what you’ll always be—a bull shit.,0
pubic you are the worst person ever!,0
A f you neighbor.,0
A mothafuckas teacher.,0
A hymen dad.,0
Nobody likes you booby.,2
A rimjob relative.,2
Get out of my sight numbnuts.,0
A s-h--t men.,0
I hope you fall flat on your face you fannybandit.,0
A bootee mentor.,0
A mothafucked  men.,0
rtard! That’s exactly what you are.,0
A fucktard ladies.,1
Get out of my sight clits.,2
A mf sister.,0
If only you weren’t such a penetration.,0
A asswipe women.,1
A bitchers brother.,0
A negro ladies.,0
Only a kkk would say that.,2
A mother-fucker stranger.,0
A homo women.,1
People like you make the world worse you f.u.c.k.,0
A kinky mom.,0
If only you weren’t such a phonesex.,0
A punky mentor.,0
Nice job vajina. You ruined it for everyone.,1
Stop messaging me you annoying tt!,0
coksucka why do you even exist?,0
A polack brother.,0
Well done shithouse. You’ve outdone yourself!,0
A hell lady.,1
A pms man.,0
A vodka dad.,0
If only you weren’t such a bi7ch.,0
A fagots child.,0
Stop messaging me you annoying tampon!,0
A fuckings employee.,0
A bullshits employee.,0
Get out of my sight aeolus.,0
cyberfuck  why do you even exist?,0
A screwing sister.,0
pissed why do you even exist?,0
A lezzy partner.,1
People like you make the world worse you chode.,0
Good going genius! You’re a real cntz.,0
A kkk women.,1
A scrud child.,0
A nads lady.,0
A weenie woman.,1
A raunch partner.,1
A jerkff stranger.,0
A ejaculatings coworker.,2
A niglet competitor.,0
Shut up kkk!,0
Only a asswipes would say that.,0
A essohbee mentor.,0
A orally stranger.,0
A Kurac sister.,0
Good going genius! You’re a real blue waffle.,0
A pimp coworker.,0
A foobar coworker.,0
A s.h.i.t. spouse.,0
Nobody likes you dammit.,0
Why don’t you go mothafucked  yourself?,2
A dago employee.,0
A scheiss* coworker.,0
You’re such a cuntface and a cuntface.,2
You’re such a shts and a shts.,0
Stop messaging me you annoying tubgirl!,1
A foad employee.,0
peyote! That’s exactly what you are.,0
A asshat competitor.,0
A polak teacher.,0
A biatch teacher.,2
A tittywank coworker.,2
asshole why do you even exist?,2
Only a kootch would say that.,0
You scrote leave me alone!,0
A twatty friend.,0
Get out of my sight asshlez.,0
dagos you are the worst person ever!,0
Nice job azz. You ruined it for everyone.,0
Stop messaging me you annoying cervix!,2
I hope you fall flat on your face you shithead.,0
You must be the dumbest seaman alive.,0
A orgasims  stranger.,0
A mothafucka stranger.,1
f.u.c.k why do you even exist?,0
You fukwit leave me alone!,0
labia! That’s exactly what you are.,2
You ccksucker leave me alone!,0
People like you make the world worse you fuck.,0
tampon! That’s what you’ll always be—a tampon.,2
A assfuck partner.,2
You motherfucker leave me alone!,0
ruski! That’s exactly what you are.,0
A bollock* acquaintance.,0
A slutkiss customer.,2
Get lost anal. Nobody cares.,2
A pot friend.,0
Why don’t you go bitch yourself?,1
Nobody likes you hookah.,0
A sb woman.,0
A ejaculate child.,2
A cumdump ladies.,2
gassy ass! That’s what you’ll always be—a gassy ass.,2
A gai stranger.,0
Well done bodily. You’ve outdone yourself!,2
A coital sister.,2
A rectus partner.,2
Why don’t you go buttfucker yourself?,2
People like you make the world worse you shithead.,0
If only you weren’t such a lezzy.,0
You’re such a damnit and a damnit.,0
Well done douch3. You’ve outdone yourself!,0
A masterbat3 spouse.,0
A erection competitor.,2
Well done shite. You’ve outdone yourself!,0
A knobead teacher.,0
A vulva employee.,2
Good going genius! You’re a real dickflipper.,2
You are such a j3rkff!,0
I hope you fall flat on your face you erotic.,2
A gays child.,0
A hootch mentor.,0
A rimjaw boss.,0
You are such a clits!,2
Get lost titi. Nobody cares.,0
If only you weren’t such a sharmute.,0
A dlck stranger.,0
A cunt* employee.,2
A penetrate teacher.,0
A jiz men.,0
I hope you fall flat on your face you erection.,2
Get out of my sight bollock.,2
A faggs stranger.,0
A ck relative.,0
A goddamn friend.,0
arse you are the worst person ever!,0
A ritard dad.,0
I hope you fall flat on your face you cummin.,2
I hope you fall flat on your face you ritard.,0
Well done kuk. You’ve outdone yourself!,0
A shitfuck partner.,0
A queef ladies.,1
You are such a lezbian!,0
Stop messaging me you annoying shitings!,0
Don’t act like a souse it’s embarrassing.,0
Only a kums would say that.,0
Get out of my sight fuckme .,2
turd why do you even exist?,0
A scrog ladies.,0
A reetard employee.,0
People like you make the world worse you mothafucka.,0
A skank woman.,1
Nice job queaf. You ruined it for everyone.,0
A ngger neighbor.,0
A Fukker friend.,0
Only a fukwhit and an idiot would say that.,2
A hitler employee.,0
Shut up pakie!,0
Why don’t you go scum yourself?,0
A dammit sister.,0
Good going genius! You’re a real Fuken.,0
You’re such a he and a he.,0
A doofus partner.,0
A phallic teacher.,2
A f-u-c-k relative.,0
A coital mom.,0
You’re such a fuck and a fuck.,0
You pussypounder leave me alone!,0
Nice job breasts. You ruined it for everyone.,1
A hitler friend.,0
A faget employee.,0
A nigg4h man.,0
A s-h-i-t partner.,0
Go crawl back under your rock cumming.,0
A jerked man.,0
A fistfuckings  competitor.,2
Shut up tawdry!,0
A massterbait brother.,0
A *damn neighbor.,0
analprobe you are the worst person ever!,2
A nepesaurio partner.,0
A nutsack sister.,0
A niggas classmate.,0
A ghay customer.,0
A dick-ish competitor.,2
Nobody likes you buceta.,0
A junky mom.,0
Wow that’s something only a dickflipper would say.,2
A stupid relative.,0
Only a Fukken and an idiot would say that.,0
A rectus man.,1
Nice job scum. You ruined it for everyone.,0
A nipple women.,2
A seduce employee.,1
Don’t act like a cockblock it’s embarrassing.,2
Good going genius! You’re a real Motha Fuker.,0
A muff puff women.,0
A pusse ladies.,1
A faggt relative.,0
A honky spouse.,1
lez why do you even exist?,0
A shipal coworker.,1
A schizo competitor.,0
You spik leave me alone!,0
A dog-fucker women.,1
pussy palace you are the worst person ever!,2
A blue waffle mentor.,0
A fag boss.,0
You’re such a injun and a injun.,1
A wichser sister.,0
A loin dad.,1
People like you make the world worse you hooker.,1
A reefer women.,1
You dick leave me alone!,2
You are such a fuck!,1
A wop friend.,0
A sleaze child.,0
Good going genius! You’re a real s t f u.,0
A prick man.,0
A Phuker sister.,0
Only a wench would say that.,1
Nice job Fudge Packer. You ruined it for everyone.,0
A clits customer.,2
You faig leave me alone!,0
Shut up bimbo!,1
A assbangs dad.,0
A f u c k brother.,0
Shut up spic!,0
A coons mentor.,0
A tramp teacher.,0
A doggy-style customer.,0
A toots dad.,0
If only you weren’t such a prig.,0
Don’t act like a reich it’s embarrassing.,0
You’re such a smut and a smut.,2
bootee why do you even exist?,0
You’re such a gayboy and a gayboy.,0
A puss sister.,0
Nice job cumming. You ruined it for everyone.,2
A boob relative.,1
A shaggin man.,0
Only a v4gra and an idiot would say that.,0
A pron man.,0
If only you weren’t such a c-u-n-t.,0
Go crawl back under your rock Goddamn.,0
A cazzo brother.,0
A cunt employee.,2
Only a ngger would say that.,0
Well done whorehouse. You’ve outdone yourself!,1
A junky man.,0
A bung child.,0
A tittyfucker brother.,2
You bowels leave me alone!,2
A feck women.,0
A shagging employee.,2
A booty ladies.,1
A clitty litter classmate.,0
A ritard friend.,0
You are such a nigger*!,0
A f-u-c-k teacher.,0
A teat stranger.,0
A prude mom.,0
A dumass neighbor.,0
A bitch* lady.,1
You are such a scag!,0
A lesbians lady.,0
cervix! That’s exactly what you are.,2
A hoer spouse.,1
Stop messaging me you annoying clitty litter!,0
A wank* neighbor.,0
A douchebag brother.,0
A Ekto friend.,0
A queers acquaintance.,0
A clitorus spouse.,2
boners! That’s exactly what you are.,1
A prk woman.,0
Don’t act like a queers it’s embarrassing.,0
Get lost sausage queen. Nobody cares.,0
A beater spouse.,0
A pawn stranger.,0
A bone child.,0
skag! That’s exactly what you are.,0
A breast classmate.,1
Nobody likes you jizzed.,2
A shitface mom.,0
A bitch woman.,1
A fuckmeat spouse.,2
sucking! That’s what you’ll always be—a sucking.,2
A pastie neighbor.,2
A gay man.,0
Good going genius! You’re a real Lesbian.,0
A ccksucker classmate.,0
You must be the dumbest a55hole alive.,0
A titwank child.,0
A thrust dad.,0
A piss-off relative.,0
A penas women.,0
Nice job rautenberg. You ruined it for everyone.,0
foad! That’s what you’ll always be—a foad.,0
A kooch boss.,0
You must be the dumbest rectal alive.,0
A rimming mom.,2
blow why do you even exist?,0
A mafugly lady.,0
A nazis mom.,0
A teabagging partner.,0
Nobody likes you f.u.c.k.,0
Get out of my sight stupid.,0
You must be the dumbest tampon alive.,0
qweers why do you even exist?,0
A ovum coworker.,0
A s-h--t child.,0
masterbating! That’s exactly what you are.,0
A shitfull teacher.,0
Well done dipship. You’ve outdone yourself!,0
niggas! That’s what you’ll always be—a niggas.,0
hell! That’s exactly what you are.,0
A whitey women.,0
Don’t act like a titfuck it’s embarrassing.,2
I hope you fall flat on your face you aeolus.,0
A shiz sister.,0
A voyeur classmate.,0
Only a nimrod would say that.,0
A schlong employee.,0
A yeasty lady.,0
A cocksuka acquaintance.,2
A fagg mentor.,0
feg why do you even exist?,0
A bullturds child.,0
A vullva child.,0
A dopey women.,1
clit! That’s what you’ll always be—a clit.,2
A dilds ladies.,1
Shut up transsexual!,2
A valium spouse.,1
A cipa spouse.,0
A fagit ladies.,1
A s.o.b. classmate.,0
A dyke neighbor.,0
A dumass boss.,0
Nice job dickheads. You ruined it for everyone.,0
You’re such a vixen and a vixen.,1
A fcuk acquaintance.,0
A mothafuckin men.,0
Why don’t you go arian yourself?,0
A cunnilingus boss.,2
A slave men.,0
A cracker partner.,0
If only you weren’t such a ruski.,0
A fartknocker spouse.,0
A pissoff lady.,0
A *shit* sister.,0
A lusty men.,0
A fucka lady.,1
I hope you fall flat on your face you fartknocker.,0
Go crawl back under your rock p.u.s.s.y..,0
A cahone ladies.,1
Go crawl back under your rock cyberfuckers.,0
A fucktard neighbor.,0
I hope you fall flat on your face you bastard.,0
A fagged women.,2
Only a masturbation and an idiot would say that.,2
A motherfuck friend.,0
pedophilia! That’s exactly what you are.,0
A dildos spouse.,2
A boozer partner.,0
You must be the dumbest dickflipper alive.,2
muthafucker why do you even exist?,0
A dago ladies.,1
A s-o-b dad.,0
A fingerfuck  child.,0
A tittie5 stranger.,2
Nice job whiz. You ruined it for everyone.,0
A lezzy man.,0
Wow that’s something only a jiz would say.,0
beardedclam! That’s exactly what you are.,0
A masterbation mom.,1
A dammit dad.,0
A fannybandit employee.,1
A reich relative.,0
A potty relative.,0
A cahone employee.,0
You are such a anus!,2
Wow that’s something only a faigs would say.,0
Stop messaging me you annoying humping!,0
A Flikker classmate.,0
People like you make the world worse you fck.,0
You’re such a feck and a feck.,0
Nice job naked. You ruined it for everyone.,2
A lesbos employee.,0
You must be the dumbest boobs alive.,1
Well done ejaculate. You’ve outdone yourself!,2
A queef customer.,0
A handjob ladies.,2
Good going genius! You’re a real cazzo.,0
You must be the dumbest booger alive.,0
People like you make the world worse you junky.,0
A gey mom.,0
A penial mom.,2
Only a assmucus would say that.,0
A cumslut coworker.,2
A corp whore brother.,0
A fags sister.,0
Well done poontsee. You’ve outdone yourself!,0
A titty stranger.,1
A jap boss.,0
A assfukka employee.,0
Well done erection. You’ve outdone yourself!,2
Go crawl back under your rock coon.,0
A fuck puppet stranger.,0
Why don’t you go hard on yourself?,1
A punky customer.,0
Nice job scrud. You ruined it for everyone.,0
Wow that’s something only a bang (one's) box would say.,0
A fuckwit relative.,0
You are such a boob!,2
A nappy women.,1
Shut up doofus!,0
faggt! That’s exactly what you are.,2
You’re such a arian and a arian.,0
Well done dick*. You’ve outdone yourself!,2
A handjob partner.,2
s.o.b.! That’s exactly what you are.,1
Wow that’s something only a klan would say.,0
A s.h.i.t. relative.,0
A nazism acquaintance.,0
You must be the dumbest shithead alive.,0
Get lost pissed. Nobody cares.,0
A r-tard ladies.,1
A omg brother.,0
Only a enlargement and an idiot would say that.,1
Get lost enculer. Nobody cares.,0
fucker why do you even exist?,0
A testicle men.,0
People like you make the world worse you orifiss.,0
A scheiss* partner.,0
Stop messaging me you annoying xxx!,0
A shitters  women.,1
A feces friend.,0
Good going genius! You’re a real beater.,0
A chincs man.,0
A pubic brother.,0
A x-rated customer.,1
A pigfucker competitor.,0
Nobody likes you ass-fucker.,0
People like you make the world worse you ghey.,0
A slutdumper competitor.,2
A cock-head man.,2
You must be the dumbest g-spot alive.,2
A nigga woman.,1
You are such a hussy!,1
Wow that’s something only a yobbo would say.,0
A bimbo acquaintance.,2
Wow that’s something only a *fuck* would say.,2
People like you make the world worse you shitfull.,0
Go crawl back under your rock nigur.,0
A whored woman.,1
Shut up dickdipper!,0
Get out of my sight orgy.,2
A bitches dad.,0
A jerkff neighbor.,0
A cracker men.,0
A cyberfuckers coworker.,0
You wse leave me alone!,0
Only a cocksucked  would say that.,0
A stupid women.,0
A seaman teacher.,0
Good going genius! You’re a real Lipshits .,0
A skag ladies.,0
A Cock* stranger.,2
Good going genius! You’re a real dilds.,1
You are such a fisting!,0
A jerk-off men.,2
A fuckheads child.,0
asshoe! That’s what you’ll always be—a asshoe.,2
A menstruate stranger.,2
A vag classmate.,2
A stroke child.,0
A faig woman.,0
Nice job goddammit. You ruined it for everyone.,0
A punkass classmate.,0
A dck sister.,0
A bone teacher.,0
A carpetmuncher competitor.,0
Nice job c-u-n-t. You ruined it for everyone.,0
A cck lady.,0
A godamn man.,0
pillowbiter! That’s exactly what you are.,0
Wow that’s something only a jizz would say.,2
A mams employee.,0
Go crawl back under your rock orgies.,2
Only a faggot and an idiot would say that.,0
You bullshit leave me alone!,0
A b7ch relative.,0
A lezbian coworker.,0
A masterbates woman.,1
A balls customer.,0
You are such a asshoe!,0
